,7Networks_LH_SomMot_8,7Networks_LH_SomMot_9,7Networks_LH_SomMot_10,7Networks_LH_SomMot_11,7Networks_LH_SomMot_12,7Networks_LH_SomMot_13,7Networks_LH_SomMot_14,7Networks_LH_SomMot_15,7Networks_LH_SomMot_16,7Networks_LH_SomMot_17,7Networks_LH_SomMot_18,7Networks_LH_SomMot_19,7Networks_LH_SomMot_20,7Networks_LH_SomMot_21,7Networks_LH_SomMot_22,7Networks_LH_SomMot_23,7Networks_LH_SomMot_24,7Networks_LH_SomMot_25,7Networks_LH_SomMot_26,7Networks_LH_SomMot_27,7Networks_LH_SomMot_28,7Networks_LH_SomMot_29,7Networks_LH_SomMot_30,7Networks_LH_SomMot_31,7Networks_LH_SomMot_32,7Networks_LH_SomMot_33,7Networks_LH_SomMot_34,7Networks_LH_SomMot_35,7Networks_LH_SomMot_36,7Networks_LH_SomMot_37,7Networks_RH_SomMot_9,7Networks_RH_SomMot_10,7Networks_RH_SomMot_11,7Networks_RH_SomMot_12,7Networks_RH_SomMot_13,7Networks_RH_SomMot_14,7Networks_RH_SomMot_15,7Networks_RH_SomMot_16,7Networks_RH_SomMot_17,7Networks_RH_SomMot_18,7Networks_RH_SomMot_19,7Networks_RH_SomMot_20,7Networks_RH_SomMot_21,7Networks_RH_SomMot_22,7Networks_RH_SomMot_23,7Networks_RH_SomMot_24,7Networks_RH_SomMot_25,7Networks_RH_SomMot_26,7Networks_RH_SomMot_27,7Networks_RH_SomMot_28,7Networks_RH_SomMot_29,7Networks_RH_SomMot_30,7Networks_RH_SomMot_31,7Networks_RH_SomMot_32,7Networks_RH_SomMot_33,7Networks_RH_SomMot_34,7Networks_RH_SomMot_35,7Networks_RH_SomMot_36,7Networks_RH_SomMot_37,7Networks_RH_SomMot_38,7Networks_RH_SomMot_39,7Networks_RH_SomMot_40,C3 GM left dorsal horn,C3 GM left intermediate zone,C3 GM left ventral horn,C3 GM right dorsal horn,C3 GM right intermediate zone,C3 GM right ventral horn,C3 WM ascending,C3 WM descending,C4 GM left dorsal horn,C4 GM left intermediate zone,C4 GM left ventral horn,C4 GM right dorsal horn,C4 GM right intermediate zone,C4 GM right ventral horn,C4 WM ascending,C4 WM descending,C5 GM left dorsal horn,C5 GM left intermediate zone,C5 GM left ventral horn,C5 GM right dorsal horn,C5 GM right intermediate zone,C5 GM right ventral horn,C5 WM ascending,C5 WM descending,C6 GM left dorsal horn,C6 GM left intermediate zone,C6 GM left ventral horn,C6 GM right dorsal horn,C6 GM right intermediate zone,C6 GM right ventral horn,C6 WM ascending,C6 WM descending,C7 GM left dorsal horn,C7 GM left intermediate zone,C7 GM left ventral horn,C7 GM right dorsal horn,C7 GM right intermediate zone,C7 GM right ventral horn,C7 WM ascending,C7 WM descending,C8 GM left dorsal horn,C8 GM left intermediate zone,C8 GM left ventral horn,C8 GM right dorsal horn,C8 GM right intermediate zone,C8 GM right ventral horn,C8 WM ascending,C8 WM descending
7Networks_LH_SomMot_8,1.0,0.31044431174590414,0.5224417099596385,0.49665590438083407,0.3812080396851058,0.3134710821131737,0.46584779010541805,0.35076878830641456,0.3360318076445811,0.36855535120441724,0.3937536000765851,0.4175813093787129,0.1494141060806435,0.2857084255584025,0.24558376253384703,0.23309551203846138,0.32750775765720447,0.38815162430460404,0.229832080999827,0.08658470603958353,0.2518373634422871,0.32474652548154426,0.329124939718631,0.4067530595309716,0.2121037805518409,0.34263366652781174,0.3125345964286594,0.41484561813607523,0.170735162775288,0.3379104613277538,0.3734779759537184,0.4251450734633222,0.4964563048287492,0.3249527233357751,0.5132032930951336,0.5671477926071614,0.1153552613770515,0.3961688186016637,0.28663005308487394,0.26907519401147056,0.24446125222271528,0.32242738360820106,0.43307907797554474,0.4489148001659217,0.1655186549969234,0.3898971839477124,0.3004880235384368,0.488129099683266,0.25613630101744744,0.23636493507579562,0.26156746852341767,0.2484473161063984,0.21061081025539302,0.2718203170716295,0.48025258792949116,0.31171226121611767,0.3217533825187623,0.15031255654339304,0.11161818238086278,0.3907356707148845,0.3988587265168746,0.13017575801588596,-0.13187546374653764,-0.15758935855355558,-0.09970795723420596,-0.10157714783819463,-0.1497791227582809,-0.11707969715719291,-0.09655389030210541,-0.09625743208619829,-0.07447174677010605,-0.16902845337647252,-0.09880363676914379,-0.17144513453654134,-0.19278307448882473,-0.1419654361446795,-0.09523706108573544,-0.10442475573297683,-0.009947451869483145,0.01709110170543846,0.010597329377151661,-0.07238191374726528,-0.037609957523798025,-0.05484224729415508,-0.0689821019274591,-0.043438574477983875,-0.11629323408395717,-0.09870920247912736,-0.031517928210715467,-0.0676347388367284,-0.059623456889228585,-0.037944180101099644,-0.1303052267192621,-0.07775596386634459,0.005883425850747269,0.05043228524466019,0.07137676498963835,-0.03593340716771154,-0.008195177786002223,0.002635919421358482,0.01422659050097005,-0.02192825045361232,0.08688500562927425,-0.039897554045074474,-0.041808150190220855,-0.03983726272846862,-0.08426415365760381,-0.12164643128913773,-0.01325115833750569,-0.15178073759364402
7Networks_LH_SomMot_9,0.31044431174590414,1.0,0.4702123840535773,0.34857906850372594,0.43524958956089627,0.1561168092236702,0.2136853302765119,0.3374044867221112,0.4075175166274183,0.23218531684038024,0.4329957333688721,0.4457940152579132,0.15957502326319617,0.3265496338624791,0.22137933260372952,0.37913152519404136,0.3548483099397102,0.48135221576321674,0.22729442646951967,0.14874530335825822,0.27149955176363444,0.433829732954043,0.4731246958002361,0.3541345873371377,0.18325967200409185,0.3382583414218525,0.3555155840932854,0.4149115173053128,0.3180326138931674,0.3066994863271301,0.19977724041634162,0.3435245874977137,0.43159566652851644,0.3419620781368632,0.46032247206379495,0.4338323117079565,0.1280844689380305,0.31288003666336167,0.2553005933310533,0.2394158676612901,0.21876552623278428,0.33601239573277136,0.3204152524951478,0.4276051192450169,0.12084150020719144,0.4515145677874871,0.1990935758595473,0.3857114527325985,0.21137671997867766,0.43896273265870994,0.14129631295956568,0.44090887499866543,0.22861915279164877,0.34289133670158567,0.4158569119573801,0.2656360401889394,0.30319361185625143,0.3418748335882419,0.2037527263547625,0.4779152194267678,0.32704452540548007,0.27083407929747405,-0.011565479538894837,-0.04930639580544484,-0.020405997563141254,-0.06649690421786314,-0.04562375646353416,-0.05021782279197796,-0.011330468733105092,-0.04140389976659111,-0.09847757613660472,-0.12530853249396312,-0.07315320724330515,-0.1261875709341091,-0.13627983453595782,-0.10706439195505683,-0.07373080587016871,-0.06399076317228519,-0.10146347938878081,0.019956138367356772,-0.03971797583676762,-0.049813264484257685,0.021289499759676363,0.0036275062710598095,-0.06916204431296279,-0.026061464939222186,-0.057116537304882566,-0.03368664063946301,-0.019682759083278305,-0.0324638639227012,-0.019734850900677947,-0.017763483715930638,-0.05777760710979681,-0.022792407144067835,0.0516221831327154,0.08907878104579345,0.15450002598332818,-0.03542546694702185,-0.011758503878127269,0.004017245960235648,0.040621872665495655,0.07433410597727617,-0.04487863800172365,-0.07428487211237383,-0.043048857766086066,0.008171064944352139,-0.054024977320409916,-0.06869510531846985,-0.06849697459378891,-0.07507556031518627
7Networks_LH_SomMot_10,0.5224417099596385,0.4702123840535773,1.0,0.4840216292515336,0.3633902131415748,0.20281519250368113,0.28274191253610736,0.41463433944316463,0.3828356026330695,0.29983567373897696,0.45890124659442016,0.46411092461446657,0.2505895906007259,0.4534346493709475,0.30035646459018817,0.37327077579708867,0.39201026710166703,0.5121808876367947,0.2948054331573896,0.23843685086550073,0.32437133097783094,0.5067495188323766,0.49805475737955285,0.44397004155405395,0.3345220845872245,0.43067573181327967,0.2878885032637492,0.4740844919920135,0.23721080769471473,0.32422900161166796,0.250778136825598,0.4656935037048092,0.5362151048630363,0.4160139930739471,0.5849669571236961,0.5316586058214389,0.1292908088236171,0.30450573955450355,0.23837794735037302,0.2243170158708356,0.19544640431718452,0.44797076864499463,0.3542859312227331,0.4498663910210989,0.08338467762795711,0.44092515388906817,0.21042994122928638,0.45674487114062917,0.23364149256259376,0.3021912705851843,0.2476128614531444,0.32737390361324664,0.14889394743980636,0.2865364083313616,0.4443791120353467,0.19320620348448025,0.28610868193126504,0.2621428784182524,0.22274843437756187,0.47523206652441813,0.40449671019150785,0.12761207794221538,-0.16655866214486628,-0.2190800747811379,-0.19960872732203694,-0.17046232076881618,-0.18486487493491371,-0.15478779483934116,-0.16236765970889244,-0.15758786616655968,-0.14454985041037954,-0.19856049173884668,-0.12680843833487604,-0.2400375333131676,-0.2367395502745427,-0.17512523920130685,-0.1387843087884425,-0.10039830383533657,-0.0401241258274584,0.024641397032943362,0.016000279446798434,0.004350743452624392,0.06810873340399265,0.06854898619084897,0.001961695452598672,0.07491396073031066,-0.1853994788580748,-0.1584205857500122,-0.14853057301118155,-0.12234599027080355,-0.11849746364260617,-0.1346975116951083,-0.2746734933543887,-0.16369379541107598,-0.0031507911353506005,0.036548298799129304,0.05543050270390654,-0.055200367997880063,-0.02164076209258644,-0.05490443155634145,-0.016650824943579483,-0.03181127965935881,0.0940144906931141,-0.009811538925497295,-0.006716511036056988,-0.066702230871652,-0.08878687649046622,-0.09466868599696117,-0.043232719106342334,-0.062134630559198795
7Networks_LH_SomMot_11,0.49665590438083407,0.34857906850372594,0.4840216292515336,1.0,0.48419652349341813,0.566789233866955,0.5698121277340468,0.5554040677489983,0.4383290155042977,0.5334777282465669,0.3682060580042912,0.3023593597715796,0.16682680697185437,0.4073914891850177,0.1983031973005271,0.247751020495888,0.3344888060778555,0.4136389760293259,0.14126125660642386,0.10414020229394697,0.081909090462445,0.36993158842885365,0.3090003029343232,0.4686898119779329,0.22781232679077726,0.359631226207657,0.31631527118236435,0.3987753353641838,0.19301836468682892,0.326859812003379,0.25996118174892674,0.3014051032111866,0.47837900403480843,0.16047304279928148,0.46741484490931695,0.5698676911123083,0.04292194649786253,0.5210651519980187,0.4711572996277239,0.35565466484589037,0.36857649659166813,0.2764995068733156,0.47575397520959967,0.43065355878060113,0.03522671738674067,0.3014681024543087,0.21744137968297259,0.4819539883220355,0.1856119382727844,0.26919352000121105,0.2188699600073352,0.312628663722235,0.13137293413627696,0.25790498794999367,0.4164970653159827,0.1536383039780199,0.2245883347466849,0.24433184679294068,0.1841347795206884,0.43349075480691485,0.3572770973703591,0.1122683014668644,-0.2237746995906106,-0.19088856237021162,-0.15124277228725516,-0.17054744279136336,-0.15517927430317852,-0.11659704918340115,-0.18123084967866263,-0.13712052873853614,-0.11443250951945193,-0.21582409997184207,-0.1645558394856762,-0.21182634071667747,-0.2420461503071576,-0.19508050119490497,-0.1363853889068601,-0.1730607505857555,-0.1502066958937459,-0.08780224061559501,-0.10762063984031035,-0.15423293356092493,-0.12701098745462,-0.13302470569859648,-0.22447679123976996,-0.13410227900757427,-0.08168824120431836,-0.09594230333983518,-0.014353510218329832,-0.07812000550307896,-0.10810810568607862,-0.10922275423458996,-0.1416804207322856,-0.08649351548253145,0.023869239695103277,0.07633614320783318,0.09990261863704604,-0.06872838430799935,-0.04375574751810866,-0.09080759602941771,-0.037264061610193806,-0.026307870350153004,0.034491179699974055,-0.04754947587441114,-0.057488855440350206,0.04115699981975251,-0.013423669457474545,-0.02434912566766841,-0.041081771393230423,-0.030947779068049592
7Networks_LH_SomMot_12,0.3812080396851058,0.43524958956089627,0.3633902131415748,0.48419652349341813,1.0,0.48759711271282874,0.45406263817304254,0.3647544485841835,0.47682188579641716,0.4120712403435254,0.38301356709619944,0.47692106064207623,0.2512539769622107,0.28217130929454703,0.19938446271732418,0.1727266501928283,0.3001855292440129,0.4217733032035897,0.24693088201392263,0.0027071035423527766,0.1462566479331373,0.338705883971165,0.368898752448112,0.4536233103882089,0.013075603593594573,0.21521077206601075,0.3384248544116478,0.36787923771924885,0.08015735828924497,0.22982408574448748,0.32649595825453503,0.2770237910368293,0.3830813738314464,0.21045904837936744,0.4418873058595827,0.45426542202578024,0.011572932345261695,0.35135842356405933,0.3007668365753141,0.39738042246667615,0.3182176516997769,0.3658460414366849,0.42181424362416775,0.44299258374776174,0.20047454106843624,0.367704638795413,0.20958134553815255,0.4182933210628489,0.178702061038613,0.24470592544762676,0.16416886560688027,0.2949463361809779,0.19063226075613054,0.20211707313362304,0.35504184047447845,0.1595623756828071,0.20805832187208056,0.16539228910184225,0.016923065996140914,0.3853151896551947,0.2967937739788545,0.1442289499839001,-0.05185578253125346,-0.06162305562769665,-0.012342078670846121,-0.05640141677604055,-0.04443904045701267,-0.006403646559094921,-0.028073235970938422,-0.004540317455284425,-0.10297414425899112,-0.19649575574311898,-0.16566168630253902,-0.14620237070954914,-0.18963301175162714,-0.13707096745009964,-0.09839073840109372,-0.13795809892428837,-0.1741925730023959,-0.08663789739168684,-0.09657170624093687,-0.11114848831927358,-0.05940065641021329,-0.03697749863298928,-0.15131139881667788,-0.0738913216483696,-0.053803298025780065,-0.11865415960157243,-0.039048745519475986,-0.06155845467727689,-0.10073013280614894,-0.08094596584182398,-0.09107072507373358,-0.07146445092123843,-0.08099844332090025,-0.030202464637181563,-0.002071213383278902,-0.08741322341987458,-0.06031419543622277,-0.06370933942250577,-0.06780313504195534,-0.11830656711760305,-0.009219045582130046,-0.09581342810591208,-0.09737312863498919,-0.004725256951887498,-0.05565031831298995,-0.07586624835945141,-0.11336478460228792,-0.1394198464168952
7Networks_LH_SomMot_13,0.3134710821131737,0.1561168092236702,0.20281519250368113,0.566789233866955,0.48759711271282874,1.0,0.6054219643178174,0.3994507991073859,0.2965285432497904,0.5346804406559909,0.16980076370212235,0.19736444528065436,0.20077580531805583,0.2504622276428573,0.20328790737300156,0.08540652040605376,0.19988491668551828,0.2594935631625206,0.21201242868426304,0.028022511587199424,0.13041608195954535,0.21376009727866974,0.15348132328856628,0.436898358103844,0.05323436692410722,0.17681164884431402,0.28179443880107685,0.24464475238069222,0.13396751772538612,0.17305036459890027,0.3110937956428752,0.2153662671282251,0.20031732069322813,-0.04025302406049305,0.30088634581369333,0.35581631461596425,-0.17084586650741657,0.3952356145711967,0.41631922592278237,0.30563438526460895,0.24749155403023618,0.1231179838356916,0.37335765586026126,0.2714253547134865,0.11493892689869606,0.1784206834916067,0.18316145766264455,0.3387805075910693,0.013382352161229604,0.12193927560082445,0.13147216001999398,0.13295362036018243,0.1441077154644812,0.11360069230156794,0.29895004439598727,0.0800020025792437,0.05685629356866289,0.08355048554059959,0.03832118134885001,0.24678033167236169,0.19849321919562962,0.07973830641916396,-0.12015448112635381,-0.08216241343666335,-0.024590889320555764,-0.08882544343063208,-0.06757612253082307,0.005518196493488913,-0.05731342940522873,0.007561090502797822,-0.12515077343140035,-0.22201225194802163,-0.19777497486490772,-0.14362385763050875,-0.21832101730634404,-0.17822063812401384,-0.11512940740224516,-0.19604055933675066,-0.12922828103704692,-0.09930223442407979,-0.06396643858565773,-0.09813286907032621,-0.13881562371407552,-0.141472523318699,-0.16240194249605097,-0.11752569635964039,0.01189896855602951,-0.06417953192035189,0.007042389594202429,-0.1283123160504538,-0.15647309544583463,-0.1863249572739519,-0.15477728969573076,-0.12279807032995528,0.008802496660682979,0.055599894500356094,0.05443133160534139,0.020412490335024784,0.006673444565618086,-0.06550228780868807,0.017489678672141566,-0.019811487214746713,-0.04746757462723431,-0.15135278249345824,-0.1685713771089616,0.09555304366431788,-0.02689082314092519,-0.014359370872107584,-0.060141465642759365,-0.1609382356922097
7Networks_LH_SomMot_14,0.46584779010541805,0.2136853302765119,0.28274191253610736,0.5698121277340468,0.45406263817304254,0.6054219643178174,1.0,0.5348709194141574,0.5050945758776691,0.7450516279495696,0.317637003543295,0.3204981870300415,0.15059509894276632,0.31385223768490433,0.24566862008080328,0.19673937627703897,0.39933658297996494,0.4161850190451101,0.2132384041319073,0.09122706529919994,0.2246304999948513,0.3071097434019786,0.2240178479569863,0.4725403646899575,0.15785346043750376,0.31374111203895894,0.2886581165745504,0.3905895375096849,0.1417986221987999,0.3280609761941605,0.38711531625999834,0.32692058717503203,0.3011732287430577,0.15164631055023067,0.4146981424618266,0.5782666274163536,0.051798925301363,0.7227667618459602,0.5603494233504706,0.4549796756115996,0.4013116725278688,0.24398581474030553,0.6055598284661705,0.49509325329976833,0.14888023738089975,0.32373431446954665,0.31071631879090994,0.5271845960940357,0.2100626140500925,0.21635126905270982,0.26996700145122227,0.28987679949735895,0.17677925215247722,0.21136641634988995,0.5055055621794826,0.23631029402205414,0.2089209272317857,0.11348175369937935,0.15683478524304412,0.38561509244929226,0.30668498608236977,0.14215935421708426,-0.11168655186688374,-0.11280532936044592,-0.02756092829722931,-0.10216700828149121,-0.11943579433265505,-0.052429407693879916,-0.0741252898435417,-0.03971587650998709,-0.12125872262235139,-0.253735337279117,-0.1998181110655929,-0.17391081547712478,-0.23414936040201986,-0.17524326327086526,-0.1231979967404739,-0.21194970943229718,-0.10251038398176818,-0.040632686860208204,-0.04086305392917687,-0.09546934105573497,-0.07199620966163801,-0.06636949105188614,-0.13618367487352842,-0.07585244821538392,-0.09268255309601542,-0.16516161074477156,-0.06971667489035654,-0.09946337092297727,-0.16937524937577964,-0.13890470214407344,-0.15217936879595867,-0.1453914264514789,-0.031686480792718755,0.03098125483349188,0.08204364832553765,-0.06903349978489735,-0.05480020224722753,-0.05370884389903001,-0.04002586185299774,0.011104756825624137,-0.021109906044257287,-0.038474718672237576,-0.08665206682306523,0.07020677907849669,0.029219877661375276,-0.002694469269203736,-0.010699843740747573,-0.07461154677120192
7Networks_LH_SomMot_15,0.35076878830641456,0.3374044867221112,0.41463433944316463,0.5554040677489983,0.3647544485841835,0.3994507991073859,0.5348709194141574,1.0,0.41874041013729735,0.6389971069103865,0.4079937971570629,0.26768792850804946,0.18956396166746897,0.6078882623365086,0.3734545769477633,0.3763403275794009,0.34337327014647884,0.4765334418135382,0.33651999138372235,0.37393225783508843,0.26669847258276014,0.6172877980096751,0.39827728341335816,0.4961223762006873,0.36492747837410094,0.45728824045919164,0.3187962367286202,0.5239858969790354,0.2938369778756557,0.30174460077948767,0.23141860321693217,0.3433058496387877,0.33985279580901745,0.21783306709445052,0.4612366002364174,0.44905999988546486,0.1276970007638375,0.6114508151784824,0.5658001003735278,0.4366025928923457,0.42091445819746165,0.3208454182031265,0.48000599343867084,0.4616880997267084,0.14667616817188148,0.34680697700041346,0.22929584505784822,0.5160864433815453,0.16606889320543522,0.39845921283094055,0.2593868477497316,0.3379572415856779,0.2346577801678404,0.30965038119086163,0.4065686526340954,0.14470212886292552,0.2690418151092226,0.31265198718058285,0.3806705328566335,0.45970975299204675,0.37911225901091966,0.1757603317493659,-0.09498948994748445,-0.12354060625388175,-0.06887440003038954,-0.11229885068068556,-0.09093947292915276,-0.036257451616837584,-0.058219022957723396,-0.048454274928801465,-0.1501320890491242,-0.2331218182107585,-0.2020771091208653,-0.20165911702600472,-0.21800331077981958,-0.13910089687054006,-0.13890389846072057,-0.14640128411616352,-0.19202412052959208,-0.12071351509122612,-0.1319186259525486,-0.09934749025732452,-0.07185437327692334,-0.05935406459179255,-0.20034704699885103,-0.09046128799713564,-0.09756962704209975,-0.1856496359189292,-0.07916684169023179,-0.15581805527517636,-0.20351823561683327,-0.19601344544866967,-0.19046747264378874,-0.1335359762125539,-0.04731772393001108,-0.047377264223204305,0.007065598554273007,-0.0997684076775441,-0.09516249407894134,-0.06388658630734456,-0.0643086137285894,-0.01042312659225123,0.020888685981751243,0.0488559514992435,-0.013219583902038338,0.07394403782694887,0.06671501391199197,0.023868556534063317,-0.007618737804436698,-0.021235721534705564
7Networks_LH_SomMot_16,0.3360318076445811,0.4075175166274183,0.3828356026330695,0.4383290155042977,0.47682188579641716,0.2965285432497904,0.5050945758776691,0.41874041013729735,1.0,0.5729085885795279,0.4434544221610722,0.5888651330962527,0.23301504543086077,0.2834339207981818,0.20891555251189128,0.2448328965301177,0.3745698540525131,0.469742913369705,0.21956048053350474,0.05816884110960528,0.24449687745011012,0.3465480195474951,0.46151822794601943,0.3819346266148301,-0.010699695698512306,0.1976858747411797,0.3634927532730743,0.40742771795900157,0.16483978628380733,0.2888735241976853,0.2820502055383517,0.26612117019118153,0.38576601249362247,0.2488303358649197,0.32502512675916284,0.45687318915949515,0.11994236186743971,0.5346862433986466,0.41950478632022276,0.5092769177176125,0.4099959010852345,0.46421163904431684,0.5467949403263008,0.6376325212471015,0.12485068956785315,0.5336469304515441,0.23009214866647099,0.4383973933775206,0.34339560925570906,0.34012263690173666,0.15583672122241954,0.34463440511722376,0.2735493987806693,0.18966841931317616,0.45318083225708716,0.3287704080138775,0.3471141609570844,0.32118029712229296,0.010687607403501014,0.40579478072367725,0.31321826231385436,0.20290258723124482,-0.014605566708898938,-0.051977212397633255,0.00024150850379238835,-0.09803206100521354,-0.06971850656205239,-0.04046623840260061,-0.04403671941803761,-0.029176184790887384,-0.02848979875857312,-0.11020684174666674,-0.07524037247924771,-0.09991878663372152,-0.12196393694101051,-0.09891448186892406,-0.023639990618393624,-0.09345213547114045,-0.02868085504955204,0.04058984158100694,0.02717599722466267,-0.09879438872434973,-0.03546565174233756,-0.0553124021566968,-0.10952334664343724,-0.00571524254082832,-0.014484676047128183,-0.03757373576387265,0.05649549480563358,-0.09971991042803419,-0.11094957443105352,-0.08918590799288519,-0.07001362535874293,-0.06590940421329668,-0.02611674872733894,0.026800399715761074,0.06143761459251055,-0.1679718813130235,-0.027187864248679177,-0.06242579925446303,-0.05314029310410044,-0.040818337284362106,-0.07177857772376257,-0.08250134333359832,-0.06299962133780698,0.0015807196300312639,-0.04072569039706448,-0.039346001083313355,-0.097798811314718,-0.09243885976296388
7Networks_LH_SomMot_17,0.36855535120441724,0.23218531684038024,0.29983567373897696,0.5334777282465669,0.4120712403435254,0.5346804406559909,0.7450516279495696,0.6389971069103865,0.5729085885795279,1.0,0.329839246109422,0.35807474883176654,0.2743427450205481,0.38964541440842043,0.3512552304639407,0.2619732628329096,0.3484853311199135,0.3894623367414871,0.3392129295569711,0.16057608910209106,0.3079416244946539,0.3826876811466814,0.2735644561804684,0.47057222880095756,0.21937281420022492,0.34181365334167074,0.3321025900849431,0.43281055782023053,0.21313841185803897,0.27768818036528914,0.3094480119745916,0.26358315683313677,0.28291751748351046,0.14653878082674987,0.3975789713766745,0.5437379969287307,0.07677497136331625,0.7064807681766178,0.5876194273072701,0.4988377692153833,0.43324592615457197,0.2877347863481541,0.6451975392178346,0.5519238536150426,0.20473397600919488,0.317924535470008,0.31324826981900433,0.5680757528349576,0.2541590900975625,0.2750013665775731,0.2508975383346249,0.28572121482360774,0.23819776234751733,0.2588866452756839,0.4923189966842752,0.2426769578319519,0.28244890319607613,0.15930378324374206,0.21724103366951353,0.39152228194717287,0.37382128470581133,0.16225482896638435,-0.0898573427675616,-0.06912246590540083,0.001144762960750785,-0.07350747292778186,-0.058375070324902474,-0.001347312126722125,-0.03531254289019476,-0.005821724432034995,-0.10053865563094021,-0.19541395710485188,-0.15548221609254662,-0.14519573570661445,-0.18016579499519172,-0.13790627655831544,-0.10359565758591366,-0.16045115764471168,-0.06766732586238448,-0.0028053941522874068,0.0020642196052913357,-0.08918186298680096,-0.05712833501542645,-0.054571933386013204,-0.11465059360963732,-0.01643853620500282,-0.10872106395485034,-0.16659080787305874,-0.09033993061541694,-0.0795037759854499,-0.1532370290601666,-0.13191979417733526,-0.15191056894092042,-0.13595310246067668,-0.04113478502078565,-0.0009859559620453797,0.029588364409927296,-0.07002741144851854,-0.05581298846831882,-0.07892272557131122,-0.03188007763819822,-0.0037679577534322946,-0.047805631151601816,-0.028620159341068444,-0.09202574968804632,0.09454831149427237,0.05138655894798227,0.006219344231652445,-0.039226789583932456,-0.05276584529853799
