,7Networks_LH_SomMot_8,7Networks_LH_SomMot_9,7Networks_LH_SomMot_10,7Networks_LH_SomMot_11,7Networks_LH_SomMot_12,7Networks_LH_SomMot_13,7Networks_LH_SomMot_14,7Networks_LH_SomMot_15,7Networks_LH_SomMot_16,7Networks_LH_SomMot_17,7Networks_LH_SomMot_18,7Networks_LH_SomMot_19,7Networks_LH_SomMot_20,7Networks_LH_SomMot_21,7Networks_LH_SomMot_22,7Networks_LH_SomMot_23,7Networks_LH_SomMot_24,7Networks_LH_SomMot_25,7Networks_LH_SomMot_26,7Networks_LH_SomMot_27,7Networks_LH_SomMot_28,7Networks_LH_SomMot_29,7Networks_LH_SomMot_30,7Networks_LH_SomMot_31,7Networks_LH_SomMot_32,7Networks_LH_SomMot_33,7Networks_LH_SomMot_34,7Networks_LH_SomMot_35,7Networks_LH_SomMot_36,7Networks_LH_SomMot_37,7Networks_RH_SomMot_9,7Networks_RH_SomMot_10,7Networks_RH_SomMot_11,7Networks_RH_SomMot_12,7Networks_RH_SomMot_13,7Networks_RH_SomMot_14,7Networks_RH_SomMot_15,7Networks_RH_SomMot_16,7Networks_RH_SomMot_17,7Networks_RH_SomMot_18,7Networks_RH_SomMot_19,7Networks_RH_SomMot_20,7Networks_RH_SomMot_21,7Networks_RH_SomMot_22,7Networks_RH_SomMot_23,7Networks_RH_SomMot_24,7Networks_RH_SomMot_25,7Networks_RH_SomMot_26,7Networks_RH_SomMot_27,7Networks_RH_SomMot_28,7Networks_RH_SomMot_29,7Networks_RH_SomMot_30,7Networks_RH_SomMot_31,7Networks_RH_SomMot_32,7Networks_RH_SomMot_33,7Networks_RH_SomMot_34,7Networks_RH_SomMot_35,7Networks_RH_SomMot_36,7Networks_RH_SomMot_37,7Networks_RH_SomMot_38,7Networks_RH_SomMot_39,7Networks_RH_SomMot_40,C3 GM left dorsal horn,C3 GM left intermediate zone,C3 GM left ventral horn,C3 GM right dorsal horn,C3 GM right intermediate zone,C3 GM right ventral horn,C3 WM ascending,C3 WM descending,C4 GM left dorsal horn,C4 GM left intermediate zone,C4 GM left ventral horn,C4 GM right dorsal horn,C4 GM right intermediate zone,C4 GM right ventral horn,C4 WM ascending,C4 WM descending,C5 GM left dorsal horn,C5 GM left intermediate zone,C5 GM left ventral horn,C5 GM right dorsal horn,C5 GM right intermediate zone,C5 GM right ventral horn,C5 WM ascending,C5 WM descending,C6 GM left dorsal horn,C6 GM left intermediate zone,C6 GM left ventral horn,C6 GM right dorsal horn,C6 GM right intermediate zone,C6 GM right ventral horn,C6 WM ascending,C6 WM descending,C7 GM left dorsal horn,C7 GM left intermediate zone,C7 GM left ventral horn,C7 GM right dorsal horn,C7 GM right intermediate zone,C7 GM right ventral horn,C7 WM ascending,C7 WM descending,C8 GM left dorsal horn,C8 GM left intermediate zone,C8 GM left ventral horn,C8 GM right dorsal horn,C8 GM right intermediate zone,C8 GM right ventral horn,C8 WM ascending,C8 WM descending
7Networks_LH_SomMot_8,1.0,0.4973508480689228,0.40418091951251617,0.35202537622343616,0.5237189565716168,0.14422587505518544,0.3144259773687569,0.3400549810229989,0.3495954121945609,0.24940842177027572,0.3648380503462378,0.11712670673636043,0.20302873127510898,0.17441774969184745,0.1856767129934777,0.26852051607581384,0.22035718371098698,0.3429275616405792,0.251156928566771,0.26436694905886876,0.25329529236285775,0.05656958207674061,0.26886151161513167,0.2532908129829347,0.2187359628522204,0.3222097199401819,0.17573957107540988,0.1457744205851871,0.1611203410752453,0.20036855612272134,0.440789008288917,0.3285769191577329,0.5146227462235832,0.5287965276785184,0.4006591491495025,0.3474466026756372,0.5342954742530012,0.40886513936897717,0.5914715861303146,0.29041979616407554,0.41231986436235446,0.2995455019717954,0.2648621078236472,0.24405071503569747,0.33704470167110034,0.45244046389622306,0.3232971985067191,0.24278611652138443,0.3026005174741698,0.3643267852232197,0.1765849965041507,0.30377442899659224,0.2131288965151619,0.28727783899868004,0.22906896928185388,0.2767535521734857,0.17792734611897845,0.4074031675243577,0.14284156052451139,0.2801564156404284,0.23094252937543483,0.2634675326820848,-0.16983123469344413,-0.199901756866325,-0.2143073019739465,-0.1353723083424507,-0.1270368847185306,-0.18276896337416612,-0.17708525127754088,-0.21579897379081417,0.032692940936273576,-0.055680187089874836,-0.08733149778272305,0.07323997952278845,-0.02901682203103486,-0.06866431883960303,-0.061839980303899034,-0.10196185823333259,-0.03627861615642227,0.029812460332088193,0.06501698753631463,0.013185736823019508,0.03462900676871574,0.08876156789993704,0.12090331355686965,0.1255587296728963,0.17424235501972465,0.1568387601652816,0.15879120145831355,0.052877007185010594,0.11112868305758661,0.10790188986503224,0.18323668510078492,0.17986766576902005,0.12719784175656895,0.09021865605901551,0.141663460393537,0.1029898145270404,-0.003692238269512955,0.004300869323763416,0.14550412554776737,0.09970961754894599,-0.038073125505855565,-0.06782377728033322,-0.02869365190168644,0.010341700220087381,-0.06342705505017679,-0.047534866514014895,-0.06411405844990854,-0.04158652308112501
7Networks_LH_SomMot_9,0.4973508480689228,1.0,0.27489263844229495,0.3243311091303844,0.42137170012493597,0.16621301593897986,0.29080164758276583,0.27525256358298206,0.3087087610398329,0.22426196554280384,0.37506434816702067,0.20017839159761946,0.2345752855980781,0.18682127729457376,0.15985845630439255,0.30510086892448196,0.2587960239025176,0.35120656423184593,0.29410405527117345,0.3613969020944903,0.3313386054633872,0.19557997914586278,0.2273674189980914,0.29240211501637386,0.23434675021554557,0.33585033762691097,0.22374734908715055,0.17655771243171856,0.21868129298221983,0.22683394731822507,0.3711607252584269,0.32864906420316997,0.3861279362918356,0.45459835432364254,0.3556836741071901,0.3158264717860686,0.2973511397147106,0.29803681042199187,0.4004027163229439,0.22388038712042727,0.30122124485422175,0.24529582378656117,0.2946442209490407,0.3025634522553638,0.3070748825857312,0.47956728619882966,0.41515017271213966,0.29449268010062307,0.3453147981770378,0.35357403886177785,0.2625655929386929,0.35812791340293243,0.2816751373909842,0.3451531580696666,0.30025824763416453,0.30485523087733235,0.22011743498363584,0.36028258870925656,0.1532313721525926,0.3546164774046155,0.2916136768042027,0.2641925061115676,-0.1510334264244721,-0.17746450311019765,-0.20736514519203886,-0.09350740059881348,-0.09276459122145307,-0.1681289852489245,-0.1645159443349185,-0.19483112505285616,0.040827242604449095,-0.04136653204920136,-0.07285785157330621,0.07694523233492555,-0.01670904896696967,-0.05752913959318271,-0.08815749305979062,-0.08556279720187379,-0.07356976995651252,-0.0463899933643783,0.02155578351592933,-0.1402023169647448,-0.09648789671617423,-0.044720399362089096,0.014087698726037901,0.05359481444440845,0.141568503107899,0.14951930048864595,0.16200063010356783,0.05426703769140062,0.09774160875571238,0.09434760197246073,0.17673374348340312,0.17678817012712428,0.01113430017951772,0.000979243511084263,0.04866981214074564,-0.03730742410226413,-0.12115566653563707,-0.15438618819006122,0.014553760688802344,-0.021009379074664863,-0.04007017394797848,-0.03648829314146019,-0.03631449391945205,-0.01704700219517782,-0.054957019848603385,-0.0425073543894021,-0.061438069419709924,-0.05272477860789905
7Networks_LH_SomMot_10,0.40418091951251617,0.27489263844229495,1.0,0.5030306870785882,0.2497965692541443,-0.028004655721189,0.24218917889241423,0.07340498814533379,0.196832220475816,0.18323923460269387,0.23784809234210846,0.02845689663251698,0.1561137695397599,0.18229791572159226,0.15281900731505624,0.18329335984885836,0.38006075457622895,0.17078367807218417,0.23046808704979,0.20613931825181567,0.26459846900731554,0.14302851749936496,0.10095859285691752,0.2893346133367216,0.3151184483074893,0.3224960588009432,0.06347566801113451,0.26299120940591014,0.14302719857809956,0.08298408544913394,0.30183997395954426,0.4246909902750195,0.3076862379343602,0.4446264645481049,0.46890169722104613,0.48712281121220125,0.19843678614241247,0.3528168174877809,0.33609056103982865,0.14621622850091578,0.10762223406768374,0.13142088972071653,0.1112634735978243,0.058331993859758215,0.28091624538392035,0.2711422422747589,0.2764775355503696,0.16537300648763734,0.23585110427208503,0.19233568176675098,0.237745400454746,0.34870239850829987,0.038232403713835184,0.2806039865609946,0.22066710570930398,0.31098217684073737,0.2505865761774181,0.019712950337355248,0.133671786229731,0.25835940394754664,0.10676289575788006,0.23580526916687916,-0.08262328649186784,-0.18646680250478245,-0.22167126410243418,-0.05973990480554487,-0.11549280688304653,-0.16151521939499708,-0.1419240773052523,-0.20141445989346185,0.02322961950947989,-0.11085367289888964,-0.14731488910447205,0.13286185123693667,-0.03952637850936338,-0.10994407142377527,-0.12432603141183196,-0.12971166137852355,-0.010378740412530866,-0.00363968015046828,-0.006644619320066324,0.06034260309391463,0.006891329376514066,0.04571284701813459,0.10531362099878598,0.062054565833744836,0.08398083786422443,0.061864405836027835,0.04855257258145285,0.037184189740301986,0.019266897326400658,0.012393828785797228,0.12651784976011574,0.09734490094628845,-0.040477476627294666,-0.04546649362206989,-0.021431036873004083,-0.05493583579502909,-0.09524739094726557,-0.07856140585927528,0.03315853072505387,-0.019647978133616413,-0.058342827745322456,-0.03715155648246833,-0.08507706525377637,0.02168065442956316,0.024747256492625446,0.04454724247784065,-0.02023626161759298,0.04518197599081439
7Networks_LH_SomMot_11,0.35202537622343616,0.3243311091303844,0.5030306870785882,1.0,0.5006588870906024,0.30044838059780643,0.40904588683273285,0.24205892019773517,0.37526633172161883,0.2533303371335103,0.21790643613176877,0.1357995969280043,0.3818058039359526,0.32676846126094006,0.23861191007102572,0.16101169764843482,0.25813070888263806,0.22282203285524635,0.2432860041164808,0.16241687493539406,0.22022549605047692,0.16234790529121318,0.04577396017987133,0.2215078310424535,0.2168752587197658,0.282656474728716,0.2666094600459844,0.24321832372025337,0.23480964639182786,0.08324829042646081,0.32014985110844174,0.45278242354280734,0.2264432156974829,0.35979881901827543,0.5032314345768265,0.5237784267131227,0.2370551248379062,0.45497766921206995,0.3894721140064745,0.2636005308437286,0.27608231171802694,0.17725301780821023,0.273993717965071,0.21807352520372575,0.39299055041480296,0.32859892492040427,0.3471221636996605,0.26983249844854074,0.29040117519909214,0.22673237215756165,0.2957261402021159,0.27936458046020807,0.13702327530530076,0.2638778878007722,0.2326242049486705,0.323913555338348,0.34981849253642977,0.10227687447023988,0.17674717768510562,0.29388971816753423,0.147171792623071,0.1647787144402886,-0.024964209309557877,-0.09768729332502814,-0.0874337245838924,-0.05026176737916157,-0.09189866739978927,-0.08173130281742316,-0.10366455943327016,-0.06875705703118862,0.04293543585039376,-0.0214093418336235,-0.010179005807350785,-0.07011693340210408,-0.08558433704923292,-0.06310111318739013,-0.048948498970699854,0.016221846576564395,-0.008764210911157923,0.005377671538215774,0.017379748668715337,-0.029743427364804138,-0.03466828507284512,0.003107126832819321,0.07226353360204436,0.05834453420747684,0.05452291239877096,-0.0028731580274233754,0.03270644508006161,-0.056392433905023416,-0.07585085486375448,-0.10327915496933544,0.015885342250856,0.032219134115669394,0.020625034602299714,-0.07264333130979267,0.017615040567890497,-0.028872334245840518,-0.15890126298247675,-0.12539781324059493,0.006068032915467098,0.0120660529386245,-0.08609453285410297,-0.009922702747933554,-0.028250584768346312,0.1158802311010027,0.049900536243301714,0.0545816052530753,-0.031024635184533935,0.052255633621064
7Networks_LH_SomMot_12,0.5237189565716168,0.42137170012493597,0.2497965692541443,0.5006588870906024,1.0,0.4962849502405,0.574175675283771,0.4086372879173665,0.5788099875886878,0.36415818391542315,0.36717741037574125,0.1861329223809206,0.4511517294422883,0.31616296881624806,0.26711410462984275,0.2827493599246827,0.1906295140955707,0.3709898522515249,0.25668237008346634,0.2588973741468533,0.2458475574677091,0.10724041746267707,0.27081140024344325,0.26743252547778323,0.2361668338009932,0.33305275560020686,0.3352488142512901,0.22075023907462415,0.2525444115901179,0.1443284375299307,0.3009548453412926,0.29446474840188624,0.3276628879642175,0.45459185617241954,0.3110183337870078,0.3301096758425473,0.47791853017164704,0.4848258215036348,0.5512873710635132,0.41978996165768906,0.5078313592345904,0.3154265695546586,0.33438016774732265,0.3349426403703738,0.3380288394700775,0.4352734178931167,0.3325579965399144,0.2645324061629502,0.3179897147884909,0.36353294799624586,0.1950570609155048,0.2685164513938251,0.20071471335286312,0.3480321979587588,0.23982843567895054,0.3024303423069131,0.32420178017777507,0.35723711469499814,0.21855437360753607,0.3243883562837836,0.17307590206047765,0.20405408917220075,-0.12027083161654924,-0.11921578928852822,-0.09442816860118976,-0.19084179883984942,-0.14787236645790744,-0.1523905771002523,-0.1690992469742235,-0.11342363136383159,0.04646895287704431,-0.01763402677852993,-0.007883933739209748,-0.021897545486480412,-0.060450775492415405,-0.05861134637933127,-0.014926828429380591,-0.033486226819630205,0.012845567770051898,0.03251703011684741,0.05479972631860458,-0.03290168988341247,-0.017893680668855032,0.013512958063359377,0.06789564074615767,0.06634400964421965,0.08022006904355161,0.047874446315347714,0.06755023042399676,0.0005333074592564273,0.01587021850488721,0.008500664102775399,0.09438373655478885,0.06213626888968272,0.020490477832107192,-0.00023542107392670065,0.017841155285886142,0.12157449406800469,-0.03172513965383656,-0.010796414185453816,0.12506287385940965,0.005611792067824251,-0.0893874162358779,-0.015254999660187821,-0.021618999690298957,0.04420710778875571,0.011205025976144383,-0.007258427430164489,-0.03363119503544715,0.024669398934100827
7Networks_LH_SomMot_13,0.14422587505518544,0.16621301593897986,-0.028004655721189,0.30044838059780643,0.4962849502405,1.0,0.5261077809317933,0.39030756130352195,0.5001692996290753,0.4088310699030074,0.19758429579973366,0.2035102221165579,0.39391147581107,0.23576487798494644,0.28148668120002235,0.14389349056039932,0.14205630416221646,0.2144202256813081,0.2561078235951678,0.09392763251302108,0.22380657708450413,0.17115474935667502,0.13121103913017748,0.20394111222855998,0.062304735543062706,0.1786100668125523,0.2503248984723217,0.26727626190547615,0.23693235886680036,0.19292347058073384,0.1774927870925816,0.08577245896594315,0.12168931808140332,0.059202132499417394,0.0938889994033554,0.19685736770661527,0.0716175488410119,0.33282734199933744,0.31303556910095764,0.4096619702782622,0.3678759357791473,0.12799237973570246,0.2623429259634168,0.26686282459086824,0.2546913231295853,0.21332511833589637,0.1973245185762173,0.17960778787875512,0.232448778708342,0.19143774187498402,0.236839741263636,0.16929865658875007,0.06761675870037609,0.24444158397421442,0.27459241042949656,0.2780685140479901,0.19155507436391006,0.16977243711870393,0.1008815882792017,0.2122656434616937,0.160151036608058,0.12070046197574964,0.11634131801352691,0.15973552150247292,0.18156622048792073,0.030238904941957825,0.05203635445523201,0.062231040052924826,0.14752020287734396,0.1708315913768368,0.06596093786470407,0.08460247600847431,0.12590176992244745,-0.12090509218337617,-0.051553306434804845,0.019902631478809482,0.037010404953040435,0.08899603399398881,0.04360607678590229,0.03953762010504198,0.030364358672956407,-0.0738979773506396,-0.05718449821667759,-0.06365835594453871,-0.05400459808655923,-0.026753245907898536,-0.0526382230570937,-0.03097230940468642,-0.05152222924821571,-0.06701955846376134,-0.028078596088244825,-0.038864620487787625,-0.08372171053554377,-0.08708571366417496,0.03189004958585118,-0.00041754132977468126,0.029187533218337985,0.11680760759873898,0.0449367782477272,0.022526630956245654,0.03774806614813491,-0.023839702844135297,-0.10192900222898318,0.046941282818814316,-0.01002505252603079,0.13033118900734594,0.1427030734889043,0.12111216512932779,0.008911573249822736,0.11974793662072539
7Networks_LH_SomMot_14,0.3144259773687569,0.29080164758276583,0.24218917889241423,0.40904588683273285,0.574175675283771,0.5261077809317933,1.0,0.4715885352141756,0.540871765441292,0.6266302899727851,0.38978485957108655,0.3522706497691205,0.6035990223085295,0.372858661817213,0.38977611780101046,0.2944387326084188,0.2922939976284069,0.35537339395428,0.46049819978990525,0.2624097208174421,0.3466683737719049,0.26426019176519394,0.2620261251320324,0.3374474756888947,0.2768285824349789,0.35178347178635827,0.24062971668773608,0.3512461651385517,0.30307236242901237,0.24144182957900903,0.26737717031268077,0.22450949435778644,0.273796598071128,0.3659112745306886,0.35212454575012553,0.46401244235128797,0.3071954049004434,0.6110432475620048,0.5570513472529631,0.5455917910984307,0.48853345193142605,0.302851106298335,0.4533268276199589,0.4528133254132337,0.5115578659781084,0.4309649246232753,0.48381906116196005,0.3675463643393986,0.48074187284368175,0.4178227642110898,0.41642730291176,0.404176492860197,0.21830891756729157,0.3370750241534426,0.4070181629801767,0.47708125344867736,0.345625591260198,0.22581388294571664,0.15900205865126768,0.4138750745682029,0.31333984723764635,0.3349443452481579,-0.05245128488575911,-0.04070825151953681,-0.018248698884053578,-0.04154077169196032,-0.03175101861701312,-0.0354300735480305,-0.021942306384558585,-0.01769807073968526,0.0589469040093271,-0.046792209004105675,-0.032569054849314924,-0.006076806743669166,-0.08935216522020245,-0.061465040785945425,-0.0240976248067767,-0.03498922567652933,-0.0315682191152598,-0.0164172751615401,-0.0029519632330912682,-0.06240165983169287,-0.09190339982990203,-0.04072791961557735,-0.008011180947339661,0.027626693574036024,0.02331655226125158,0.03383986139089384,0.020512212733262748,-0.056440670513789475,-0.013182593391456093,-0.03184068405208758,0.02150289346369268,-0.0005294340805246498,-0.019640363825794652,-0.03976301393099306,0.06275240767965491,0.04841146007726197,-0.04622687028501934,0.01347773906610437,0.10230369666996188,0.03272318765124833,-0.13441949563733868,-0.04994360829864255,-0.11049002559982718,0.09239277139931823,0.058801045601919545,0.10062650574936792,-0.02434245526076651,0.02824452557539539
7Networks_LH_SomMot_15,0.3400549810229989,0.27525256358298206,0.07340498814533379,0.24205892019773517,0.4086372879173665,0.39030756130352195,0.4715885352141756,1.0,0.533177840665499,0.559783493593691,0.28079645957262533,0.2504355919733959,0.5072741890719106,0.3528695669453033,0.3143024581518473,0.23022733786773894,0.2016386242102097,0.3515005542377196,0.49667043651468173,0.23814842170538272,0.3255304464833581,0.17872712116901054,0.3260936079816812,0.24581935328586124,0.2126672830734764,0.2591277800302008,0.2081787195616208,0.2284044962381793,0.29096491280340336,0.21766054790903008,0.14527694524974544,0.12982205840160793,0.3094010390354557,0.2920078745423557,0.22424866522613404,0.29816438550561114,0.31942424353172016,0.39717335434910084,0.4915110425936388,0.4891924483999477,0.519527370220662,0.3031809254136499,0.4539955254572835,0.38069777819933565,0.4071722398490999,0.3796025170598069,0.410881345397953,0.34078933357272223,0.37055500145497733,0.37775245412611347,0.24915500911239638,0.22949365611091474,0.31143379772978563,0.23435737237205667,0.21991957437439894,0.28654179210068326,0.28648097802188954,0.34128430113149516,0.16680886922354773,0.3188892429812197,0.2828793666040963,0.2667204463977944,-0.04028417988002112,0.038204134793704506,0.04946514232881183,-0.04793273355296971,0.023302391566670595,0.03828147281372998,0.014651337597466677,0.05331062619838901,-0.02797259372872999,-0.05126521207373763,-0.05805704769081002,-0.04718088911410398,-0.08679109071223481,-0.051544944102714256,-0.04711846240978667,-0.07082375632164478,-0.07840619776739957,-0.04149956327754702,0.0058623855381817955,-0.05181453295335804,-0.06063956405803965,-0.01591144912010035,0.017354156021290586,0.03254807717256062,0.10651676074082417,0.06410989199476685,0.04518285334724482,0.012265428096778556,0.03213053790947773,0.0030830082196756244,0.08052586393185392,0.014620701592882394,0.007592523676861296,-0.0306982343201573,0.030943180364757326,0.10164639863810952,-0.030528311745921473,0.0036775045183489938,0.042210279466896365,0.0036758481071972075,-0.14550617462768,-0.09232149149009734,-0.14261442648558212,0.0632982825231098,0.016072775265933478,-0.008212358161506901,-0.08863676883860415,-0.07795903677705428
7Networks_LH_SomMot_16,0.3495954121945609,0.3087087610398329,0.196832220475816,0.37526633172161883,0.5788099875886878,0.5001692996290753,0.540871765441292,0.533177840665499,1.0,0.5546414287434027,0.3958205499109834,0.3963350532236276,0.570281347313927,0.445842777230777,0.37942049048111176,0.359160801259403,0.32745702940698423,0.4708435325124444,0.4711151791768285,0.2792503482037614,0.3427867207712287,0.18231306091687544,0.3999326916348453,0.33592878869844245,0.22321788673653578,0.3176068372520668,0.3462528878713349,0.3154538606361136,0.2648741479003241,0.25444308728594717,0.24258586123463294,0.2318880420344909,0.19000794910159544,0.3104511860435473,0.2924652433542083,0.28095703761366414,0.41003544156040433,0.4485697109363882,0.4866477955787902,0.513274244733077,0.5066472532741904,0.3431186793139433,0.4077402442950602,0.3768680494547132,0.44936075314283497,0.4926723233498051,0.43326313644579606,0.4032887414260151,0.392453698271252,0.43835004404690275,0.27621525330028446,0.38084031178909183,0.3495155912203168,0.3188864312738206,0.30494858427707566,0.35217734241406357,0.2833321183685888,0.4119799822051712,0.1990272204642092,0.3442220463690056,0.33661172917305426,0.28817184419475156,-0.04054820895972484,-0.06623219777285044,-0.030549154199638665,-0.06811070007015861,-0.09668633612041631,-0.08477823703645716,-0.06439433797244166,-0.03855006436734203,0.0423553597335188,0.026614426935155436,0.04963238628279991,-0.01226633463036388,-0.013785145166102946,0.04522573014471373,0.029298748585480667,0.06247911922559588,-0.00293847684910195,0.005783355465685745,0.037770078555530884,-0.0396805508315126,-0.036402162109096727,-0.0031598027568364422,0.03796534284754153,0.049869628869051066,-0.03204790015867066,-0.015295955852890255,-0.010672750820345179,-0.08443477163914132,-0.05874924635903086,-0.06719831324970502,0.0022493540747715356,-0.004280334272044518,-0.04558956415794022,-0.03635574495285354,-0.03481437292684079,0.09181292934773146,-0.02908697933303083,-0.00012126545160714706,0.05817837937185475,-0.016475486574894876,-0.09065503296178255,-0.014494113042325915,-0.0720750644466665,0.02758247746013997,0.031852089632259384,-0.005513071027581377,-0.07467904523213914,-0.012237625693132258
7Networks_LH_SomMot_17,0.24940842177027572,0.22426196554280384,0.18323923460269387,0.2533303371335103,0.36415818391542315,0.4088310699030074,0.6266302899727851,0.559783493593691,0.5546414287434027,1.0,0.40976042407478774,0.4068116644467086,0.584620130281556,0.3895290302000126,0.46240464060004516,0.3859866842606884,0.3906603761496537,0.44023614837718067,0.5042116439464159,0.27458626239343586,0.36240547091993774,0.22272865504748862,0.30785794939978517,0.3512680125671077,0.28732602263933954,0.3766518274155641,0.24320976325446853,0.37382642665522237,0.36749924757646474,0.21492289680853108,0.17675699216653828,0.15679187646457926,0.24574095922423886,0.3399140592911865,0.32367415645194597,0.40756065983730116,0.2783057510041211,0.587903153973706,0.49188341882037734,0.6193274927856832,0.5212709692216708,0.3629163780238242,0.4849020800615441,0.5071775695523116,0.5052489141407782,0.483005140558227,0.5427671874653925,0.43739675449520415,0.4827140090198339,0.4211773950962135,0.4302018647780776,0.42584364303362376,0.2858676797250845,0.332235183706595,0.4102778181419345,0.4611729421480127,0.3287257449903162,0.2557286872190269,0.16111653551513017,0.402256307958212,0.32994355985266977,0.3110465254247213,-0.04306488050917858,0.01790841223985583,0.05750103772944993,-0.010196109534248281,0.007452035725010943,0.002705490972981065,0.04912159752163655,0.039666722266061466,-0.00046876656163647535,-0.004358122192915722,0.007569426558220643,-0.03224913317599341,-0.014134101263998076,0.04553712995513663,-0.02589084085933918,0.003254653146991746,-0.06223849857108321,-0.01956858063766807,-0.02926799716493107,-0.06967736929589016,-0.07925163689227441,-0.069110116165973,-0.05425374513407051,-0.013201685538164643,-0.02246093973071226,-0.022913368526989743,-0.04632896318444265,-0.07529045431999704,-0.07352129207327777,-0.11159951768479522,-0.011528153188821978,-0.031083015181655984,0.014714472695563651,-0.07643995695271724,0.014832306087553383,0.08041748816866358,-0.08298850685790858,-0.028767895471704604,0.05385453337256732,0.011107006259595657,-0.14876878249419415,-0.08373420436804009,-0.13322169969737968,0.059772461080525696,0.024012308451754404,0.04657855122680546,-0.0603917657257057,-0.03787196372352355
